n,alpha,mean
6107,0.0821663,0.497766
6109,0.0821452,0.497736
6111,0.0821279,0.497791
6113,0.0821238,0.497877
6115,0.0821156,0.497927
6117,0.0821284,0.497978
6119,0.0821484,0.497956
6121,0.0821494,0.497965
6123,0.0821291,0.497964
6125,0.0821267,0.497916
6127,0.0821436,0.497804
6129,0.0821314,0.497753
6131,0.0821253,0.497681
6133,0.0821292,0.497773
6135,0.0821239,0.497813
6137,0.0821475,0.497939
6139,0.0821297,0.497909
6141,0.0821222,0.497832
6143,0.0821533,0.497839
6145,0.0821598,0.497897
6147,0.0821717,0.497932
6149,0.082157,0.497951
6151,0.0821497,0.497876
6153,0.0821968,0.49803
6155,0.0821967,0.497972
6157,0.0821714,0.497993
6159,0.0821813,0.497899
6161,0.0821795,0.497989
6163,0.0821687,0.497927
6165,0.0833683,0.497129
6167,0.0833532,0.497141
6169,0.0833532,0.497162
6171,0.0833603,0.497078
6173,0.0833986,0.49709
6175,0.083379,0.497077
6177,0.0833526,0.497089
6179,0.0833459,0.497162
6181,0.0833469,0.497115
6183,0.0833696,0.497235
6185,0.0833555,0.497173
6187,0.0833721,0.497127
6189,0.0833777,0.497219
6191,0.0834038,0.49709
6193,0.083393,0.497155
6195,0.0833686,0.497129
6197,0.0833873,0.497146
6199,0.0833804,0.497226
6201,0.0833657,0.497263
6203,0.0833541,0.497205
6205,0.0833625,0.497312
6207,0.0833471,0.497338
6209,0.0833284,0.497287
6211,0.0833134,0.497232
6213,0.0833337,0.497267
6215,0.0833389,0.497166
6217,0.0833326,0.497238
6219,0.0833168,0.497201
6221,0.083291,0.497185
6223,0.0832928,0.497125
6225,0.0833191,0.497161
6227,0.0833134,0.497096
6229,0.0833191,0.496994
6231,0.0833214,0.497081
6233,0.0833539,0.49709
6235,0.0833721,0.497071
6237,0.0833871,0.497186
6239,0.0833861,0.497096
6241,0.0833754,0.497039
6243,0.0833699,0.497004
6245,0.0833614,0.49708
6247,0.0833432,0.497029
6249,0.0833207,0.497066
6251,0.0833384,0.497052
6253,0.0833486,0.496958
6255,0.0833495,0.496865
6257,0.083328,0.496864
6259,0.0833037,0.496854
6261,0.0832992,0.496869
6263,0.0833003,0.496859
6265,0.083286,0.496801
6267,0.0832679,0.496777
6269,0.0832851,0.496754
6271,0.0832687,0.496712
6273,0.0832763,0.49661
6275,0.0832832,0.496666
6277,0.083292,0.496771
6279,0.0832756,0.496728
6281,0.0832797,0.496644
6283,0.0832548,0.496644
6285,0.0832374,0.496672
6287,0.0832315,0.49675
6289,0.0832383,0.496658
6291,0.0832339,0.49658
6293,0.0832109,0.496561
6295,0.083221,0.496665
6297,0.0832059,0.496705
6299,0.0832338,0.49668
6301,0.0832157,0.496644
6303,0.0832185,0.496579
6305,0.0831941,0.496592
6307,0.083168,0.496583
6309,0.0831586,0.496576
6311,0.0831701,0.496672
6313,0.0831562,0.496722
6315,0.0831724,0.496609
6317,0.0831639,0.49661
6319,0.0831752,0.496553
6321,0.0831659,0.496582
6323,0.0831701,0.49657
6325,0.0831741,0.496662
6327,0.0831758,0.496749
6329,0.0831926,0.496759
6331,0.0831671,0.496746
6333,0.0831428,0.496739
6335,0.0831864,0.496732
6337,0.0831979,0.496641
6339,0.0831805,0.496602
6341,0.0831785,0.496534
6343,0.0832008,0.496657
6345,0.0832455,0.496807
6347,0.0832541,0.496705
6349,0.0832562,0.496677
6351,0.0832507,0.496733
6353,0.0832272,0.496754
6355,0.0832064,0.49676
6357,0.083186,0.496736
6359,0.083192,0.49666
6361,0.0831667,0.496654
6363,0.0831832,0.49677
6365,0.0832039,0.496758
6367,0.0832209,0.496747
6369,0.0832097,0.496679
6371,0.0831901,0.496634
6373,0.0831853,0.496638
6375,0.0831803,0.496637
6377,0.0831717,0.496566
6379,0.0832096,0.496551
6381,0.0832045,0.496602
6383,0.0832122,0.496657
6385,0.0832189,0.496584
6387,0.0832108,0.496605
6389,0.0831876,0.496599
6391,0.0832094,0.496642
6393,0.0832269,0.496654
6395,0.0832548,0.496782
6397,0.0832696,0.49673
6399,0.0832802,0.496627
6401,0.0832902,0.496691
6403,0.0832756,0.496747
6405,0.0832737,0.496829
6407,0.0832706,0.496889
6409,0.0832602,0.496839
6411,0.0832497,0.496905
6413,0.0832432,0.496832
6415,0.0832371,0.4969
6417,0.0832521,0.496923
6419,0.083242,0.496989
6421,0.0832475,0.497023
6423,0.0832467,0.497023
6425,0.0832511,0.496974
6427,0.0832661,0.496862
6429,0.0832566,0.496791
6431,0.0832454,0.496725
6433,0.0832577,0.496827
6435,0.0832696,0.496883
6437,0.0832577,0.496925
6439,0.0832767,0.496962
6441,0.0833178,0.496963
6443,0.083299,0.496953
6445,0.0832996,0.496863
6447,0.0832922,0.496799
6449,0.0833019,0.496788
6451,0.0832899,0.496732
6453,0.0833079,0.49684
6455,0.0832972,0.496905
6457,0.0832913,0.496974
6459,0.0833049,0.497085
6461,0.0833164,0.496978
6463,0.0833319,0.496964
6465,0.083355,0.496842
6467,0.0833732,0.496862
6469,0.083348,0.496861
6471,0.0833489,0.496925
6473,0.0833233,0.496927
6475,0.0833192,0.497007
6477,0.0833372,0.497116
6479,0.0833534,0.497112
6481,0.0833444,0.497127
6483,0.083326,0.497091
6485,0.0833341,0.497127
6487,0.0833433,0.497151
6489,0.0833532,0.497132
6491,0.0833608,0.497231
6493,0.0833607,0.497253
6495,0.083342,0.497273
6497,0.0833665,0.497397
6499,0.083344,0.497369
6501,0.08333,0.49731
6503,0.083351,0.497428
6505,0.0833501,0.497515
6507,0.0833246,0.497522
6509,0.0833104,0.497579
6511,0.083287,0.497562
6513,0.0832965,0.497656
6515,0.0833168,0.497694
6517,0.083303,0.497667
6519,0.0832987,0.497592
6521,0.0833038,0.497631
6523,0.0832914,0.49761
6525,0.0833053,0.497717
6527,0.083315,0.497675
6529,0.0833065,0.497712
6531,0.0833206,0.497602
6533,0.0833297,0.497564
6535,0.0833396,0.497637
6537,0.0833302,0.497685
6539,0.0833408,0.497621
6541,0.0833388,0.497547
6543,0.0833696,0.497416
6545,0.0834038,0.497281
6547,0.083386,0.497276
6549,0.083367,0.497241
6551,0.0833809,0.497336
6553,0.0833688,0.497278
6555,0.0833708,0.497187
6557,0.0833693,0.497105
6559,0.0833948,0.497228
6561,0.0834073,0.497329
6563,0.0834036,0.497259
6565,0.0834377,0.497125
6567,0.0834531,0.497236
6569,0.0834553,0.497315
6571,0.0834393,0.497333
6573,0.0834198,0.497297
6575,0.0834102,0.49732
6577,0.083408,0.497264
6579,0.0834348,0.497387
6581,0.0834462,0.497473
6583,0.0834561,0.497537
6585,0.0834495,0.497521
6587,0.083448,0.497443
6589,0.083491,0.497587
6591,0.0834766,0.497593
6593,0.0834759,0.497648
6595,0.0834986,0.497651
6597,0.0835108,0.497587
6599,0.0835105,0.497573
6601,0.0835328,0.497579
6603,0.0835424,0.497596
6605,0.083523,0.497636
6607,0.0835228,0.497587
6609,0.0835107,0.497642
6611,0.0835134,0.497684
6613,0.0834921,0.497669
6615,0.0834804,0.497685
6617,0.0834881,0.49761
6619,0.08352,0.49748
6621,0.0834961,0.497459
6623,0.0834834,0.497468
6625,0.0834994,0.497579
6627,0.0834852,0.497533
6629,0.0835109,0.497656
6631,0.0834985,0.497715
6633,0.0834987,0.497656
6635,0.0835127,0.497754
6637,0.0835019,0.497717
6639,0.0835224,0.49783
6641,0.083523,0.4978
6643,0.0835061,0.497804
6645,0.083521,0.497761
6647,0.0835267,0.497683
6649,0.0835187,0.497639
6651,0.0835222,0.497589
6653,0.0835448,0.497705
6655,0.0835661,0.497823
6657,0.0835629,0.497791
6659,0.0835421,0.497763
6661,0.0835719,0.497773
6663,0.0835708,0.497688
6665,0.0835579,0.497642
6667,0.0835575,0.497723
6669,0.0835461,0.497784
6671,0.0835476,0.497865
6673,0.0835647,0.497911
6675,0.0835447,0.497896
6677,0.0835621,0.497998
6679,0.0835574,0.498032
6681,0.0835329,0.49803
6683,0.0835085,0.498022
6685,0.0834965,0.497962
6687,0.0834958,0.498001
6689,0.0834774,0.498031
6691,0.0834566,0.498025
6693,0.0834373,0.498065
6695,0.0834441,0.498055
6697,0.0834374,0.498125
6699,0.0834281,0.498184
6701,0.0834101,0.498146
6703,0.0833867,0.498156
6705,0.0833939,0.498081
6707,0.0834154,0.498089
6709,0.0834287,0.49799
6711,0.0834392,0.498072
6713,0.0834246,0.498097
6715,0.0834627,0.498108
6717,0.0834483,0.49814
6719,0.0834541,0.498159
6721,0.0834563,0.49807
6723,0.083465,0.49817
6725,0.0834597,0.49824
6727,0.0834709,0.498332
6729,0.0834645,0.498342
6731,0.0834515,0.498312
6733,0.0834427,0.498302
6735,0.0834396,0.498281
6737,0.0834481,0.498254
6739,0.0834494,0.498342
6741,0.0834401,0.49837
6743,0.0834394,0.498291
6745,0.0834277,0.498236
6747,0.0834573,0.498251
6749,0.0834891,0.498232
6751,0.0835089,0.49812
6753,0.0835221,0.498018
6755,0.0835426,0.498007
6757,0.0835388,0.498083
6759,0.0835556,0.498187
6761,0.0835617,0.498268
6763,0.0835539,0.498325
6765,0.0835392,0.498378
6767,0.083517,0.498363
6769,0.0835098,0.498384
6771,0.0835185,0.498285
6773,0.0835128,0.498228
6775,0.0834958,0.498181
6777,0.0834932,0.49823
6779,0.0834817,0.498241
6781,0.0834579,0.498241
6783,0.0834492,0.498308
6785,0.0834288,0.498343
6787,0.0834192,0.498354
6789,0.0833952,0.498341
6791,0.0834087,0.498242
6793,0.0834022,0.498281
6795,0.0834263,0.49827
6797,0.0834041,0.498263
6799,0.083383,0.498232
6801,0.0833669,0.498276
6803,0.0833629,0.498338
6805,0.0833899,0.498325
6807,0.0834024,0.498347
6809,0.0833833,0.498328
6811,0.0833728,0.49839
6813,0.0833716,0.498323
6815,0.0833549,0.498347
6817,0.0833728,0.498238
6819,0.0833805,0.498168
6821,0.0833652,0.498167
6823,0.0833652,0.498112
6825,0.0833592,0.498047
6827,0.0833596,0.498028
6829,0.0833479,0.498081
6831,0.0833496,0.498021
6833,0.0833457,0.497988
6835,0.0833379,0.497925
6837,0.0833151,0.49794
6839,0.0833279,0.497927
6841,0.0833311,0.497916
6843,0.0833158,0.497892
6845,0.083339,0.497777
6847,0.0833577,0.497812
6849,0.0833801,0.497699
6851,0.0833861,0.497791
6853,0.0833736,0.497732
6855,0.0833823,0.4978
6857,0.0833825,0.49777
6859,0.0833712,0.497719
6861,0.0833599,0.497717
6863,0.0833838,0.497835
6865,0.0833878,0.49787
6867,0.0833965,0.497788
6869,0.0834192,0.497799
6871,0.083431,0.497698
6873,0.083442,0.497798
6875,0.0834444,0.497718
6877,0.0834371,0.497737
6879,0.0834513,0.497643
6881,0.083455,0.497561
6883,0.0834574,0.497643
6885,0.0834555,0.497676
6887,0.0834813,0.497557
6889,0.0834943,0.497608
6891,0.0834755,0.497631
6893,0.0834553,0.49764
6895,0.0834316,0.497653
6897,0.0834174,0.4977
6899,0.0834279,0.497792
6901,0.083426,0.497773
6903,0.0834143,0.497828
6905,0.0834396,0.497839
6907,0.0834297,0.497903
6909,0.083436,0.49783
6911,0.0834337,0.49791
6913,0.0834321,0.497876
6915,0.0834082,0.49787
6917,0.0833864,0.497889
6919,0.0833623,0.497888
6921,0.0834045,0.498026
6923,0.083398,0.497998
6925,0.0833823,0.498012
6927,0.0833922,0.497913
6929,0.0833948,0.497828
6931,0.0834189,0.497944
6933,0.0834022,0.497927
6935,0.0833889,0.497901
6937,0.0833789,0.4979
6939,0.0834039,0.497922
6941,0.0833922,0.497929
6943,0.0834001,0.497989
6945,0.0833792,0.49796
6947,0.0834012,0.498075
6949,0.0834059,0.498001
6951,0.0834146,0.497915
6953,0.0833923,0.497904
6955,0.0833841,0.49797
6957,0.083388,0.497983
6959,0.0833889,0.498045
6961,0.0834061,0.498148
6963,0.0833895,0.498114
6965,0.0833964,0.498028
6967,0.0834027,0.497963
6969,0.0833823,0.497939
6971,0.0833741,0.497921
6973,0.0833767,0.497834
6975,0.0833764,0.497789
6977,0.0833856,0.497737
6979,0.0833659,0.497753
6981,0.0833551,0.49779
6983,0.0833557,0.497871
6985,0.0833382,0.497829
6987,0.0833175,0.497857
6989,0.0833043,0.497826
6991,0.0833181,0.497724
6993,0.0833017,0.497703
6995,0.0832795,0.497715
6997,0.0832929,0.497805
6999,0.0833047,0.497894
7001,0.0832986,0.497941
7003,0.0832829,0.497988
7005,0.0832992,0.497954
7007,0.0832851,0.497941
7009,0.0832783,0.49801
7011,0.0832716,0.497941
7013,0.083283,0.498014
7015,0.0833012,0.498003
7017,0.0832862,0.498016
7019,0.0832654,0.498017
7021,0.0832499,0.497979
7023,0.0832406,0.49803
7025,0.0832532,0.497936
7027,0.0832515,0.49791
7029,0.083246,0.49792
7031,0.0832354,0.497979
7033,0.0832213,0.497967
7035,0.0832016,0.497984
7037,0.0832192,0.497947
7039,0.0832127,0.497957
7041,0.0831903,0.49796
7043,0.0832329,0.498097
7045,0.0832355,0.498047
7047,0.0832532,0.498154
7049,0.0832535,0.498153
7051,0.0832592,0.498096
7053,0.0832429,0.498101
7055,0.0832269,0.498144
7057,0.0832144,0.498199
7059,0.0832204,0.498245
7061,0.0832284,0.498181
7063,0.0832279,0.498161
7065,0.083226,0.498085
7067,0.0832209,0.498103
7069,0.0832418,0.498101
7071,0.0832457,0.49802
7073,0.0832504,0.497986
7075,0.0832419,0.497922
7077,0.0832564,0.497818
7079,0.0832753,0.497837
7081,0.0832642,0.497842
7083,0.0833087,0.497981
7085,0.0833101,0.497934
7087,0.0833006,0.497997
7089,0.0833067,0.497911
7091,0.0833027,0.497983
7093,0.0833025,0.497912
7095,0.0833116,0.497966
7097,0.0832997,0.498012
7099,0.0832842,0.498035
7101,0.0832949,0.498133
7103,0.0832819,0.498177
7105,0.0833074,0.498173
7107,0.0833226,0.498151
7109,0.0833449,0.498171
7111,0.0833558,0.498099
7113,0.0833724,0.498196
7115,0.0833601,0.498231
7117,0.0833528,0.498195
7119,0.0833498,0.498252
7121,0.0833476,0.498175
7123,0.0833327,0.498184
7125,0.0833146,0.49822
7127,0.0833209,0.498206
7129,0.0832978,0.498199
7131,0.083279,0.498184
7133,0.0832649,0.498133
7135,0.0832729,0.498145
7137,0.0832548,0.498152
7139,0.0832393,0.498129
7141,0.0832252,0.498115
7143,0.0832358,0.498026
7145,0.0832198,0.497995
7147,0.0832361,0.497987
7149,0.0832191,0.498028
7151,0.0832285,0.498119
7153,0.0832197,0.498152
7155,0.0832043,0.498108
7157,0.0832314,0.497989
7159,0.0832085,0.497999
7161,0.0832103,0.497948
7163,0.0832252,0.498051
7165,0.083212,0.498072
7167,0.0832262,0.498053
7169,0.0832076,0.498018
7171,0.0832181,0.497932
7173,0.0831983,0.497934
7175,0.0831993,0.497966
7177,0.0831992,0.498014
7179,0.0831843,0.498057
7181,0.0831896,0.497988
7183,0.0831846,0.498039
7185,0.0831927,0.498132
7187,0.0832084,0.498163
7189,0.0832124,0.498249
7191,0.0831908,0.498236
7193,0.0831867,0.49827
7195,0.0831804,0.498202
7197,0.0831797,0.498127
7199,0.0831857,0.49807
7201,0.083168,0.498079
7203,0.0831523,0.498058
7205,0.0831649,0.498156
7207,0.0831622,0.498136
7209,0.0831635,0.49817
7211,0.0831493,0.498124
7213,0.0831398,0.49814
7215,0.083136,0.498067
7217,0.0831134,0.498077
7219,0.0831059,0.49802
7221,0.0830942,0.498017
7223,0.0831011,0.498008
7225,0.0831305,0.497888
7227,0.0831201,0.497834
7229,0.0830999,0.497808
7231,0.0831162,0.497779
7233,0.0831121,0.497802
7235,0.0830957,0.497792
7237,0.0830816,0.497754
7239,0.0830656,0.49774
7241,0.0830456,0.497731
7243,0.0830627,0.497691
7245,0.0830514,0.497635
7247,0.0830737,0.497747
7249,0.0830836,0.497729
7251,0.083093,0.49764
7253,0.0831057,0.497623
7255,0.0831139,0.497633
7257,0.0831112,0.497595
7259,0.0831118,0.497538
7261,0.0831358,0.497521
7263,0.0831306,0.497574
7265,0.0831384,0.497576
7267,0.0831165,0.497561
7269,0.0831079,0.497573
7271,0.0831213,0.497532
7273,0.083134,0.497442
7275,0.0831162,0.497448
7277,0.0831049,0.497392
7279,0.0831092,0.497337
7281,0.0831026,0.497369
7283,0.0831126,0.497274
7285,0.0831172,0.497306
7287,0.0831505,0.497182
7289,0.0831685,0.49719
7291,0.0831726,0.497255
7293,0.0832089,0.497261
7295,0.0832138,0.497255
7297,0.0832208,0.497277
7299,0.08321,0.497249
7301,0.0832195,0.497197
7303,0.0832214,0.497231
7305,0.0832069,0.497217
7307,0.0832399,0.497339
7309,0.0832184,0.497357
7311,0.0832559,0.497485
7313,0.0832611,0.497408
7315,0.0832596,0.497333
7317,0.0832483,0.497281
7319,0.0832362,0.497227
7321,0.0832309,0.497256
7323,0.0832202,0.497201
7325,0.0832488,0.49719
7327,0.0832376,0.497233
7329,0.0832435,0.497148
7331,0.0832602,0.497191
7333,0.0832637,0.49727
7335,0.0832497,0.497264
7337,0.0832445,0.497241
7339,0.0832437,0.497235
7341,0.0832515,0.497144
7343,0.0832373,0.497184
7345,0.0832501,0.497202
7347,0.083243,0.497259
7349,0.0832557,0.497161
7351,0.0832537,0.497217
7353,0.0832793,0.497228
7355,0.0832933,0.497328
7357,0.0832887,0.497266
7359,0.0832693,0.497276
7361,0.0832493,0.497294
7363,0.0832489,0.497282
7365,0.083228,0.497272
7367,0.0832112,0.497296
7369,0.0832209,0.497256
7371,0.0832085,0.497214
7373,0.0832105,0.497215
7375,0.0832309,0.497187
7377,0.0832293,0.497149
7379,0.0832155,0.497131
7381,0.0831999,0.49716
7383,0.0831933,0.497225
7385,0.0831762,0.497262
7387,0.0831626,0.497301
7389,0.0831807,0.497197
7391,0.0831718,0.497162
7393,0.0831863,0.497261
7395,0.0831742,0.497268
7397,0.0831692,0.497202
7399,0.0831787,0.497119
7401,0.0831732,0.497166
7403,0.0831549,0.497198
7405,0.0831405,0.497205
7407,0.0831349,0.49727
7409,0.0831477,0.497299
7411,0.0831536,0.497266
7413,0.0831574,0.497349
7415,0.0831405,0.49731
7417,0.0831387,0.497367
7419,0.0831382,0.497326
7421,0.0831481,0.497238
7423,0.0831608,0.497238
7425,0.0831665,0.497247
7427,0.0831571,0.497209
7429,0.0831727,0.497111
7431,0.0831907,0.497215
7433,0.0831749,0.497238
7435,0.083154,0.497233
7437,0.0831551,0.497236
7439,0.0831522,0.497232
7441,0.0831356,0.497202
7443,0.0831241,0.497155
7445,0.083129,0.497148
7447,0.0831118,0.497182
7449,0.0830981,0.49723
7451,0.0830902,0.49723
7453,0.0830988,0.49728
7455,0.0830911,0.497249
7457,0.083087,0.497253
7459,0.0830758,0.497254
7461,0.0830874,0.497331
7463,0.0830836,0.497318
7465,0.083099,0.497288
7467,0.0831111,0.497281
7469,0.0831204,0.49732
7471,0.0830998,0.497322
7473,0.0831113,0.497273
7475,0.0831024,0.497331
7477,0.0831021,0.497334
7479,0.0830803,0.497324
7481,0.0830864,0.497408
7483,0.0830948,0.497418
7485,0.0831028,0.497405
7487,0.0831097,0.497328
7489,0.0830965,0.497369
7491,0.0830785,0.497399
7493,0.0830774,0.497424
7495,0.0830658,0.497372
7497,0.0830472,0.497369
7499,0.0830386,0.497334
7501,0.0830316,0.497397
7503,0.0830445,0.497438
7505,0.083035,0.497493
7507,0.0830351,0.497449
7509,0.0830302,0.497503
7511,0.0830446,0.497477
7513,0.0830385,0.497412
7515,0.0830204,0.497414
7517,0.0830325,0.497374
7519,0.0830198,0.497418
7521,0.0829993,0.497398
7523,0.0830042,0.497383
7525,0.0829906,0.497337
7527,0.0830075,0.497335
7529,0.0829999,0.497341
7531,0.0829789,0.497326
7533,0.0829842,0.497254
7535,0.0829871,0.497335
7537,0.0830124,0.497323
7539,0.0830116,0.497362
7541,0.0829907,0.497344
7543,0.0829761,0.497388
7545,0.0829657,0.497383
7547,0.0829743,0.497353
7549,0.0829921,0.497455
7551,0.0829783,0.497409
7553,0.0829667,0.497363
7555,0.0829634,0.497314
7557,0.0829624,0.497317
7559,0.0829426,0.497308
7561,0.0829329,0.49735
7563,0.0829446,0.497426
7565,0.0829441,0.497423
7567,0.0829325,0.497375
7569,0.0829255,0.497435
7571,0.0829471,0.497328
7573,0.0829431,0.497329
7575,0.082954,0.497419
7577,0.0829739,0.4974
7579,0.0829845,0.497481
7581,0.0829884,0.497554
7583,0.0829871,0.497581
7585,0.0829691,0.497555
7587,0.0829683,0.497488
7589,0.0829596,0.497547
7591,0.0829522,0.497531
7593,0.0829341,0.497558
7595,0.0829311,0.497629
7597,0.0829233,0.497578
7599,0.0829563,0.497586
7601,0.0829849,0.497598
7603,0.08299,0.497515
7605,0.0830063,0.497615
7607,0.0830218,0.497622
7609,0.0830162,0.497687
7611,0.0830169,0.497714
7613,0.0830108,0.497705
7615,0.0830298,0.497603
7617,0.0830132,0.497636
7619,0.0830089,0.497575
7621,0.0830052,0.497591
7623,0.0830009,0.49765
7625,0.0829813,0.49763
7627,0.0829827,0.497697
7629,0.0829623,0.497715
7631,0.0829711,0.497782
7633,0.0829732,0.497758
7635,0.0829602,0.497799
7637,0.0829912,0.497787
7639,0.0829752,0.49781
7641,0.0829613,0.497813
7643,0.0829693,0.497738
7645,0.0829577,0.497711
7647,0.0829452,0.497667
7649,0.0829349,0.497714
7651,0.0829372,0.497677
7653,0.0829276,0.497626
7655,0.0829484,0.497731
7657,0.0831576,0.502916
7659,0.0831423,0.502953
7661,0.0831362,0.50301
7663,0.0831206,0.503037
7665,0.083123,0.502958
7667,0.0831178,0.502927
7669,0.0831417,0.503034
7671,0.0831288,0.502996
7673,0.0831353,0.50307
7675,0.0831312,0.503134
7677,0.0831287,0.503101
7679,0.0831093,0.503097
7681,0.0831418,0.503086
7683,0.0831332,0.503048
7685,0.0831157,0.503048
7687,0.0831217,0.503116
7689,0.0831094,0.50311
7691,0.0831232,0.503014
7693,0.0831248,0.503033
7695,0.0831049,0.503048
7697,0.0831214,0.502951
7699,0.0831209,0.503021
7701,0.0831324,0.503038
7703,0.0831297,0.50306
7705,0.08314,0.503065
7707,0.0831504,0.503001
7709,0.0831599,0.503089
7711,0.0831443,0.503125
7713,0.0831536,0.503213
7715,0.0831418,0.503182
7717,0.0831493,0.503096
7719,0.0831491,0.503036
7721,0.0831522,0.503049
7723,0.0831478,0.50301
7725,0.0831595,0.502918
7727,0.0831566,0.502893
7729,0.0831404,0.502856
7731,0.0831503,0.502809
7733,0.0831399,0.502757
7735,0.0831377,0.502702
7737,0.0831439,0.502765
7739,0.0831456,0.502692
7741,0.0831468,0.502765
7743,0.0831656,0.502738
7745,0.0831526,0.502702
7747,0.083138,0.502694
7749,0.0831181,0.502674
7751,0.0831261,0.502592
7753,0.0831103,0.50263
7755,0.0830992,0.502657
7757,0.0831117,0.502645
7759,0.0831254,0.502663
7761,0.0831316,0.502711
7763,0.0831272,0.502775
7765,0.0831164,0.502723
7767,0.0831206,0.502803
7769,0.0831291,0.502824
7771,0.0831422,0.50273
7773,0.0831367,0.502703
7775,0.083155,0.502702
7777,0.0831458,0.502653
7779,0.0831476,0.502729
7781,0.0831403,0.502784
7783,0.083141,0.502711
7785,0.083121,0.502714
7787,0.0831319,0.502627
7789,0.0831471,0.502586
7791,0.083146,0.50253
7793,0.083157,0.502562
7795,0.0831521,0.502568
7797,0.083132,0.502587
7799,0.0831433,0.502579
7801,0.0831286,0.502547
7803,0.0831527,0.502553
7805,0.0831463,0.50259
7807,0.0831529,0.502599
7809,0.0831843,0.502598
7811,0.0831727,0.502647
7813,0.0831776,0.502728
7815,0.0831931,0.502748
7817,0.0832023,0.502681
7819,0.0831975,0.502631
7821,0.0832306,0.502624
7823,0.0832459,0.502652
7825,0.0832625,0.502557
7827,0.0832614,0.502564
7829,0.0832436,0.50256
7831,0.0832475,0.502523
7833,0.0832297,0.502552
7835,0.0832426,0.502459
7837,0.0832235,0.502436
7839,0.0832295,0.502491
7841,0.0832157,0.502495
7843,0.0832312,0.502398
7845,0.0832325,0.502352
7847,0.0832447,0.502268
7849,0.0832545,0.502254
7851,0.0832662,0.502162
7853,0.0832523,0.502181
7855,0.0832789,0.502186
7857,0.0832612,0.50216
7859,0.0832749,0.502136
7861,0.0832604,0.502151
7863,0.0832594,0.502085
7865,0.0832732,0.502124
7867,0.0832532,0.502107
7869,0.0832387,0.502123
7871,0.0832609,0.502116
7873,0.0832894,0.502004
7875,0.0832852,0.501983
7877,0.0832839,0.501932
7879,0.0832781,0.501918
7881,0.0832789,0.501936
7883,0.0832922,0.501851
7885,0.0832783,0.501812
7887,0.0832916,0.5019
7889,0.083286,0.501963
7891,0.083275,0.501995
7893,0.0832916,0.502002
7895,0.0833009,0.501997
7897,0.0832953,0.501935
7899,0.0832994,0.501998
7901,0.0832836,0.502014
7903,0.0833046,0.50199
7905,0.0832967,0.501944
7907,0.0832764,0.501947
7909,0.0832749,0.501925
7911,0.0832901,0.502018
7913,0.0833202,0.501905
7915,0.0833332,0.501937
7917,0.0833368,0.501995
7919,0.0833516,0.501906
7921,0.0833459,0.501966
7923,0.083346,0.502039
7925,0.0833315,0.502076
7927,0.083362,0.50219
7929,0.0833575,0.502237
7931,0.0833558,0.502293
7933,0.0833807,0.502401
7935,0.0833631,0.502372
7937,0.0833776,0.502359
7939,0.0833943,0.502452
7941,0.0834098,0.502544
7943,0.0834234,0.502632
7945,0.0834235,0.502701
7947,0.0834113,0.502657
7949,0.0833985,0.502646
7951,0.0833851,0.502643
7953,0.0833871,0.50258
7955,0.0833934,0.502572
7957,0.0834231,0.502584
7959,0.0834257,0.50266
7961,0.0834088,0.502692
7963,0.0833894,0.502691
7965,0.0833783,0.50273
7967,0.0833905,0.502681
7969,0.0834004,0.502754
7971,0.0833825,0.502747
7973,0.0833912,0.502726
7975,0.0833723,0.502747
7977,0.0833739,0.502822
7979,0.0833856,0.502748
7981,0.0833874,0.502719
7983,0.083385,0.502709
7985,0.0834038,0.502703
7987,0.0834353,0.502711
7989,0.08345,0.5028
7991,0.0834546,0.502868
7993,0.0834383,0.502834
7995,0.08345,0.502845
7997,0.0834576,0.502761
7999,0.0834443,0.502793
8001,0.0834548,0.5028
8003,0.0834604,0.502831
8005,0.0834848,0.502937
8007,0.0834716,0.502972
8009,0.0834563,0.503003
8011,0.0834626,0.503
8013,0.0834715,0.503012
8015,0.0834863,0.502924
8017,0.083505,0.502896
8019,0.083494,0.50291
8021,0.0834849,0.502916
8023,0.0834855,0.502849
8025,0.0834687,0.502876
8027,0.0834896,0.502855
8029,0.0834753,0.502887
8031,0.0834753,0.502946
8033,0.0834749,0.502985
8035,0.0834693,0.503011
8037,0.0834604,0.50303
8039,0.0834568,0.502983
8041,0.0834632,0.503008
8043,0.0834643,0.502938
8045,0.0834599,0.502877
8047,0.0834653,0.502923
8049,0.0834584,0.502937
8051,0.0834653,0.502909
8053,0.083489,0.502804
8055,0.0834897,0.5028
8057,0.0834807,0.502776
8059,0.0834648,0.502766
8061,0.0834651,0.502755
8063,0.0834676,0.50268
8065,0.0834937,0.502572
8067,0.0834884,0.502621
8069,0.083472,0.502636
8071,0.0834567,0.502599
8073,0.0834663,0.502677
8075,0.0834605,0.502633
8077,0.0834895,0.502743
8079,0.0834921,0.502672
8081,0.0834884,0.502736
8083,0.0834805,0.50276
8085,0.0834777,0.502816
8087,0.083458,0.502822
8089,0.0834609,0.502819
8091,0.0834517,0.502861
8093,0.0834603,0.502786
8095,0.0834457,0.502801
8097,0.083452,0.502721
8099,0.0834382,0.502699
8101,0.0834422,0.502766
8103,0.0834628,0.502867
8105,0.0834495,0.502828
8107,0.0834599,0.502744
8109,0.0834565,0.502682
8111,0.0834646,0.502633
8113,0.0835008,0.502751
8115,0.0835095,0.502836
