n,alpha,mean
6105,0.0827394,0.498093
6107,0.0827689,0.498106
6109,0.082759,0.498147
6111,0.0827585,0.498125
6113,0.0827749,0.498243
6115,0.0827786,0.498308
6117,0.0827901,0.498239
6119,0.0827928,0.498265
6121,0.0827809,0.498291
6123,0.0827939,0.498268
6125,0.0827857,0.498311
6127,0.0827863,0.498349
6129,0.0827706,0.4983
6131,0.0827657,0.498377
6133,0.0827595,0.498319
6135,0.0827396,0.498361
6137,0.0827563,0.49848
6139,0.0827371,0.498516
6141,0.082733,0.49843
6143,0.0827619,0.498417
6145,0.0827607,0.498332
6147,0.0827907,0.498354
6149,0.0827976,0.49838
6151,0.0828162,0.498265
6153,0.0828369,0.498239
6155,0.0828135,0.498211
6157,0.0828003,0.498189
6159,0.082812,0.4983
6161,0.0827959,0.498359
6163,0.0827842,0.498308
6165,0.0827887,0.498308
6167,0.0827791,0.498382
6169,0.0828009,0.498263
6171,0.0827838,0.498213
6173,0.0827636,0.498175
6175,0.0827442,0.498161
6177,0.0827275,0.498149
6179,0.0827113,0.498195
6181,0.0826973,0.498249
6183,0.0826862,0.498313
6185,0.0826804,0.498267
6187,0.0826984,0.498148
6189,0.0826991,0.498193
6191,0.0827335,0.498052
6193,0.0827077,0.498069
6195,0.0826923,0.498011
6197,0.0827121,0.497969
6199,0.0827229,0.49794
6201,0.0827051,0.497903
6203,0.0827276,0.498021
6205,0.0827216,0.49804
6207,0.0827002,0.498003
6209,0.0827033,0.497952
6211,0.0827303,0.497972
6213,0.0827346,0.49807
6215,0.0827195,0.498099
6217,0.082736,0.498216
6219,0.0827191,0.498199
6221,0.0827047,0.498261
6223,0.0826892,0.498203
6225,0.082679,0.498176
6227,0.0826859,0.498269
6229,0.0826707,0.498328
6231,0.0826741,0.498418
6233,0.0826634,0.498402
6235,0.0826738,0.498348
6237,0.0827168,0.498498
6239,0.0826913,0.498506
6241,0.0827004,0.498421
6243,0.0827065,0.49852
6245,0.0826955,0.498468
6247,0.0827019,0.498372
6249,0.0827093,0.498409
6251,0.0827208,0.498313
6253,0.0827035,0.498362
6255,0.0826961,0.498378
6257,0.082707,0.498426
6259,0.0827248,0.498538
6261,0.082706,0.498549
6263,0.0827299,0.498675
6265,0.0827361,0.498603
6267,0.0827784,0.498599
6269,0.0827533,0.49858
6271,0.0827285,0.498593
6273,0.0827274,0.498623
6275,0.0827363,0.49853
6277,0.0827307,0.498609
6279,0.0827479,0.498491
6281,0.082723,0.498507
6283,0.0827322,0.4984
6285,0.082718,0.498351
6287,0.0827266,0.498436
6289,0.0827065,0.498452
6291,0.0827057,0.498396
6293,0.0827109,0.498314
6295,0.0827459,0.498176
6297,0.0827828,0.498317
6299,0.0827807,0.498238
6301,0.0827647,0.498258
6303,0.0827682,0.498275
6305,0.0827849,0.498161
6307,0.0827872,0.498188
6309,0.0827868,0.49824
6311,0.0827996,0.498317
6313,0.0828226,0.49833
6315,0.0828192,0.498302
6317,0.0827975,0.49834
6319,0.0828146,0.498302
6321,0.0828024,0.498235
6323,0.0828007,0.498156
6325,0.0828004,0.498131
6327,0.0827765,0.498145
6329,0.0827755,0.4981
6331,0.0827869,0.498178
6333,0.0827835,0.498205
6335,0.0827695,0.498228
6337,0.0828058,0.498087
6339,0.0828217,0.498121
6341,0.0828051,0.498079
6343,0.0827807,0.498057
6345,0.0827801,0.49798
6347,0.0827923,0.497914
6349,0.0827817,0.497919
6351,0.0828222,0.497774
6353,0.0828141,0.497732
6355,0.0827984,0.49768
6357,0.0828002,0.497709
6359,0.0827973,0.497757
6361,0.0827919,0.49781
6363,0.0828095,0.497925
6365,0.0827949,0.497985
6367,0.0827942,0.497978
6369,0.0827768,0.498006
6371,0.0827714,0.497993
6373,0.0827704,0.497971
6375,0.0827712,0.497927
6377,0.0827698,0.497841
6379,0.0828063,0.497858
6381,0.0827995,0.4978
6383,0.0828404,0.497655
6385,0.0828202,0.497617
6387,0.0828032,0.497605
6389,0.0827995,0.497525
6391,0.0828184,0.4975
6393,0.0828623,0.497501
6395,0.082846,0.497552
6397,0.0828365,0.49762
6399,0.0828129,0.4976
6401,0.0828124,0.497511
6403,0.0828172,0.497592
6405,0.0828086,0.497523
6407,0.0828185,0.497468
6409,0.0828143,0.497394
6411,0.0828099,0.497467
6413,0.082794,0.497458
6415,0.0827939,0.497536
6417,0.0828101,0.497423
6419,0.0827968,0.497366
6421,0.0827816,0.49731
6423,0.0827732,0.497243
6425,0.0827687,0.497248
6427,0.0827925,0.497251
6429,0.0827687,0.497276
6431,0.0827633,0.497288
6433,0.0827722,0.497391
6435,0.0827745,0.49737
6437,0.0827875,0.497344
6439,0.082772,0.497375
6441,0.0827744,0.497416
6443,0.0816982,0.496294
6445,0.0817224,0.496283
6447,0.0817595,0.496422
6449,0.0817486,0.496378
6451,0.0817526,0.496341
6453,0.0817543,0.496257
6455,0.0817457,0.496301
6457,0.0817492,0.496283
6459,0.0817514,0.496312
6461,0.0817803,0.496336
6463,0.0817734,0.496405
6465,0.081787,0.496493
6467,0.0818207,0.496628
6469,0.0817993,0.496662
6471,0.0818251,0.49654
6473,0.0818064,0.496496
6475,0.0817961,0.496429
6477,0.0817786,0.496383
6479,0.081798,0.496395
6481,0.081782,0.496356
6483,0.0817743,0.496418
6485,0.0817533,0.496382
6487,0.0817597,0.496287
6489,0.081753,0.49624
6491,0.0817291,0.496231
6493,0.0817423,0.496131
6495,0.0817267,0.496077
6497,0.0817126,0.496055
6499,0.0817073,0.495977
6501,0.0817004,0.496024
6503,0.0816987,0.495939
6505,0.0816879,0.495995
6507,0.0816778,0.495939
6509,0.0816746,0.496011
6511,0.0816768,0.495927
6513,0.0816757,0.496009
6515,0.0816794,0.495915
6517,0.0816821,0.495843
6519,0.0816642,0.495832
6521,0.0816486,0.495883
6523,0.0816709,0.49589
6525,0.0816561,0.495925
6527,0.0816461,0.49586
6529,0.0816285,0.495891
6531,0.0816051,0.495912
6533,0.0816247,0.496028
6535,0.081619,0.496104
6537,0.0816095,0.49604
6539,0.0816227,0.496064
6541,0.0816467,0.496038
6543,0.0816263,0.496074
6545,0.0816172,0.496143
6547,0.0816237,0.49624
6549,0.0816286,0.496144
6551,0.0816198,0.496172
6553,0.0816186,0.496234
6555,0.081604,0.496289
6557,0.0816421,0.496428
6559,0.0816608,0.496533
6561,0.0816381,0.496531
6563,0.0816269,0.496468
6565,0.0816409,0.496376
6567,0.0816535,0.49635
6569,0.0816782,0.496381
6571,0.0817252,0.496381
6573,0.0817372,0.496316
6575,0.0817229,0.496372
6577,0.0817035,0.496347
6579,0.0816788,0.496344
6581,0.0816784,0.496427
6583,0.0816602,0.49641
6585,0.0816736,0.496316
6587,0.0816647,0.496248
6589,0.081682,0.496273
6591,0.0816956,0.496178
6593,0.0816927,0.496186
6595,0.0816893,0.496166
6597,0.0816833,0.49617
6599,0.0816865,0.496231
6601,0.0816967,0.496331
6603,0.0816821,0.496368
6605,0.0816769,0.496309
6607,0.0816639,0.496345
6609,0.0816717,0.496435
6611,0.0816577,0.496379
6613,0.0816462,0.496435
6615,0.0816687,0.496445
6617,0.0816645,0.496407
6619,0.0816402,0.496408
6621,0.0816185,0.496385
6623,0.0816349,0.496391
6625,0.0816198,0.496439
6627,0.0816375,0.496488
6629,0.0816264,0.496426
6631,0.0816281,0.496358
6633,0.0816519,0.496374
6635,0.0816467,0.496444
6637,0.0816538,0.496351
6639,0.08164,0.496372
6641,0.081631,0.496357
6643,0.0816682,0.496221
6645,0.0816885,0.496111
6647,0.0817018,0.49611
6649,0.0816969,0.496074
6651,0.0816741,0.49606
6653,0.0816829,0.495964
6655,0.0816777,0.496037
6657,0.0817073,0.496162
6659,0.0817126,0.496162
6661,0.0817059,0.49609
6663,0.0816917,0.496037
6665,0.0817024,0.495936
6667,0.0817211,0.495984
6669,0.0817,0.495952
6671,0.081707,0.495903
6673,0.0817303,0.495784
6675,0.0817131,0.495774
6677,0.0817169,0.49576
6679,0.0817154,0.49568
6681,0.0816942,0.495667
6683,0.0816849,0.495704
6685,0.0816764,0.495749
6687,0.0816654,0.495738
6689,0.0816694,0.495666
6691,0.0816687,0.495747
6693,0.0816701,0.495666
6695,0.0816749,0.495611
6697,0.0816916,0.495502
6699,0.0816903,0.495574
6701,0.0816944,0.495632
6703,0.0816827,0.49559
6705,0.0817013,0.495575
6707,0.081704,0.495581
6709,0.0817147,0.495664
6711,0.0817187,0.495731
6713,0.081699,0.495709
6715,0.0816807,0.495667
6717,0.0816712,0.495728
6719,0.0816919,0.495618
6721,0.0816926,0.4957
6723,0.0817277,0.495691
6725,0.0817709,0.495833
6727,0.081763,0.495799
6729,0.0817709,0.495725
6731,0.0817577,0.495764
6733,0.0817689,0.49582
6735,0.0817805,0.495887
6737,0.0817834,0.495977
6739,0.0817665,0.495985
6741,0.0817678,0.495982
6743,0.081755,0.495924
6745,0.0817352,0.495951
6747,0.0817198,0.495943
6749,0.0817057,0.495935
6751,0.0817144,0.49601
6753,0.0816906,0.496006
6755,0.0817022,0.496077
6757,0.0816798,0.496077
6759,0.0816599,0.496095
6761,0.0816672,0.496018
6763,0.0816718,0.496073
6765,0.0816753,0.496122
6767,0.081688,0.496137
6769,0.0816723,0.496181
6771,0.0816489,0.496192
6773,0.0816556,0.496286
6775,0.0816521,0.496298
6777,0.0816287,0.496295
6779,0.0816208,0.496354
6781,0.0816434,0.496237
6783,0.0816332,0.496295
6785,0.0816208,0.496345
6787,0.0816556,0.496355
6789,0.0816441,0.49637
6791,0.0816225,0.496344
6793,0.0816162,0.496277
6795,0.0816086,0.496336
6797,0.0815985,0.496337
6799,0.081622,0.496305
6801,0.0816078,0.496252
6803,0.0816126,0.496188
6805,0.0816064,0.496117
6807,0.0815954,0.496128
6809,0.0816044,0.496224
6811,0.0815971,0.496282
6813,0.0816109,0.496188
6815,0.0815884,0.496189
6817,0.0815858,0.496136
6819,0.0815624,0.496138
6821,0.0815802,0.496174
6823,0.0815749,0.496217
6825,0.081559,0.496219
6827,0.0815707,0.496166
6829,0.0815618,0.496193
6831,0.0815446,0.496237
6833,0.0815602,0.496129
6835,0.0815474,0.496141
6837,0.0815529,0.496065
6839,0.0815702,0.495956
6841,0.0815808,0.496045
6843,0.0816249,0.496186
6845,0.0816376,0.496247
6847,0.0816364,0.496196
6849,0.0816648,0.496199
6851,0.0816552,0.496165
6853,0.0816602,0.496089
6855,0.0816405,0.496094
6857,0.0816449,0.496056
6859,0.0816554,0.495981
6861,0.0816347,0.495993
6863,0.0816307,0.495953
6865,0.0816359,0.496044
6867,0.0816541,0.496059
6869,0.0816904,0.496049
6871,0.0816914,0.49608
6873,0.081676,0.496078
6875,0.0816732,0.49615
6877,0.0816594,0.496168
6879,0.0816492,0.49623
6881,0.0816302,0.4962
6883,0.0816253,0.496257
6885,0.0816099,0.49629
6887,0.0816275,0.496398
6889,0.0816508,0.496409
6891,0.0816346,0.49639
6893,0.0816125,0.496388
6895,0.0816103,0.496313
6897,0.0816184,0.496221
6899,0.0816076,0.496177
6901,0.081623,0.496166
6903,0.0816345,0.496141
6905,0.081655,0.49615
6907,0.0816533,0.496189
6909,0.081653,0.49611
6911,0.0816402,0.496155
6913,0.0816183,0.496135
6915,0.0816133,0.496063
6917,0.0816218,0.496078
6919,0.0816657,0.495938
6921,0.0816648,0.49586
6923,0.0816494,0.495905
6925,0.0816417,0.495972
6927,0.0816845,0.495834
6929,0.0816763,0.495885
6931,0.0816906,0.495902
6933,0.0816777,0.495847
6935,0.0816581,0.495869
6937,0.0816762,0.495761
6939,0.0816556,0.495739
6941,0.0816667,0.495753
6943,0.0816558,0.495743
6945,0.0816395,0.495719
6947,0.0816527,0.495724
6949,0.0816614,0.495818
6951,0.0816793,0.495831
6953,0.0816789,0.495822
6955,0.0816819,0.4959
6957,0.0816626,0.495923
6959,0.081668,0.495955
6961,0.0816805,0.495854
6963,0.0816679,0.49582
6965,0.0816682,0.495857
6967,0.081679,0.495797
6969,0.0816861,0.495842
6971,0.0817097,0.495726
6973,0.0817001,0.495664
6975,0.0816907,0.495713
6977,0.0816898,0.49579
6979,0.0816735,0.495834
6981,0.0816681,0.495892
6983,0.0816535,0.495933
6985,0.0816471,0.495899
6987,0.0816517,0.49586
6989,0.0816447,0.495915
6991,0.0816557,0.495832
6993,0.0816376,0.49587
6995,0.0816468,0.495809
6997,0.081624,0.495818
6999,0.0816024,0.495821
7001,0.0816077,0.495901
7003,0.0815998,0.495866
7005,0.0816057,0.495912
7007,0.0816004,0.495983
7009,0.0816071,0.495904
7011,0.0815869,0.495906
7013,0.0816004,0.495931
7015,0.0815958,0.495957
7017,0.0816303,0.49597
7019,0.0816571,0.496089
7021,0.08164,0.496067
7023,0.0816587,0.496086
7025,0.0816591,0.496143
7027,0.081649,0.496088
7029,0.0816667,0.496066
7031,0.0816914,0.496182
7033,0.0816703,0.496157
7035,0.0816673,0.496087
7037,0.0816736,0.496178
7039,0.0816846,0.496174
7041,0.0816706,0.496143
7043,0.081648,0.496132
7045,0.0816366,0.496168
7047,0.0816194,0.49615
7049,0.0816189,0.496148
7051,0.0816006,0.496121
7053,0.0815781,0.496112
7055,0.0815561,0.496099
7057,0.0815644,0.496189
7059,0.0815859,0.496299
7061,0.0815654,0.496318
7063,0.081595,0.49644
7065,0.0816261,0.496317
7067,0.0816243,0.496329
7069,0.0816302,0.496379
7071,0.0816239,0.496355
7073,0.0816536,0.496357
7075,0.0816355,0.496367
7077,0.0816615,0.496484
7079,0.0816718,0.496569
7081,0.081664,0.496516
7083,0.0816734,0.496604
7085,0.0816711,0.49665
7087,0.0816851,0.496633
7089,0.0817003,0.496638
7091,0.08169,0.496696
7093,0.0816726,0.496727
7095,0.0816506,0.496743
7097,0.0816548,0.496831
7099,0.0816414,0.496843
7101,0.0816626,0.496736
7103,0.0816773,0.496748
7105,0.0816799,0.496698
7107,0.0816846,0.496771
7109,0.081662,0.496781
7111,0.0816452,0.496818
7113,0.0816562,0.496889
7115,0.0816547,0.496922
7117,0.0816607,0.496978
7119,0.0816639,0.496945
7121,0.0816459,0.49691
7123,0.0816483,0.496993
7125,0.0816514,0.496912
7127,0.081652,0.496953
7129,0.0816567,0.496938
7131,0.0816378,0.496937
7133,0.0816244,0.496976
7135,0.0816175,0.49703
7137,0.081639,0.496919
7139,0.0816276,0.496971
7141,0.0816127,0.496971
7143,0.081599,0.496964
7145,0.081596,0.497035
7147,0.0815848,0.497078
7149,0.0815975,0.496979
7151,0.0815957,0.497024
7153,0.0815764,0.497055
7155,0.081566,0.497053
7157,0.0815733,0.497138
7159,0.0815784,0.497091
7161,0.0815678,0.497042
7163,0.0815589,0.49699
7165,0.0815761,0.497089
7167,0.0815979,0.497065
7169,0.0816079,0.49705
7171,0.081597,0.497075
7173,0.0816001,0.497048
7175,0.0816066,0.497101
7177,0.0816144,0.497144
7179,0.0815996,0.497172
7181,0.0815986,0.497135
7183,0.0816049,0.497221
7185,0.0816056,0.497141
7187,0.0815996,0.497083
7189,0.0816277,0.497066
7191,0.0816215,0.496999
7193,0.0816129,0.496982
7195,0.0816181,0.497042
7197,0.0815982,0.497062
7199,0.0815924,0.49713
7201,0.0815939,0.497051
7203,0.0815727,0.497039
7205,0.0815931,0.497147
7207,0.0815871,0.497083
7209,0.0816097,0.497079
7211,0.0816241,0.497032
7213,0.081607,0.497066
7215,0.0816165,0.497156
7217,0.0816202,0.497137
7219,0.0816221,0.497094
7221,0.0816218,0.497018
7223,0.0816221,0.497053
7225,0.0816325,0.497099
7227,0.0816164,0.497088
7229,0.0816392,0.497075
7231,0.0816376,0.497005
7233,0.0816468,0.497014
7235,0.0816552,0.496953
7237,0.0816657,0.497048
7239,0.0816596,0.497036
7241,0.0816842,0.497149
7243,0.08167,0.497197
7245,0.0816495,0.497173
7247,0.0816447,0.497135
7249,0.081626,0.497163
7251,0.0816162,0.497222
7253,0.0816258,0.497303
7255,0.081657,0.497301
7257,0.0816689,0.497347
7259,0.0816621,0.497398
7261,0.0816613,0.497439
7263,0.0816709,0.497518
7265,0.0816572,0.497553
7267,0.0816373,0.497579
7269,0.0816324,0.497608
7271,0.0816224,0.497551
7273,0.0816327,0.497639
7275,0.0816621,0.497651
7277,0.0816428,0.497638
7279,0.0816501,0.497659
7281,0.0816734,0.497686
7283,0.0816671,0.497651
7285,0.0816487,0.497684
7287,0.0816496,0.497641
7289,0.0816619,0.497726
7291,0.0816419,0.4977
7293,0.0816212,0.497687
7295,0.0816392,0.497722
7297,0.0816395,0.497791
7299,0.0816388,0.497804
7301,0.0816421,0.497737
7303,0.0816386,0.497702
7305,0.0816491,0.497645
7307,0.0816376,0.497593
7309,0.0816358,0.497541
7311,0.0816259,0.497482
7313,0.0816196,0.497529
7315,0.0816185,0.497472
7317,0.081597,0.497478
7319,0.0815801,0.497497
7321,0.0815906,0.497403
7323,0.0815907,0.49748
7325,0.0815831,0.497524
7327,0.0815941,0.497574
7329,0.0815847,0.497607
7331,0.0815854,0.49768
7333,0.0815906,0.497696
7335,0.0816196,0.497682
7337,0.0816181,0.497694
7339,0.0816291,0.497717
7341,0.081617,0.497756
7343,0.0816117,0.497688
7345,0.0815986,0.497696
7347,0.081592,0.497721
7349,0.0816025,0.497632
7351,0.081588,0.497597
7353,0.0816021,0.497498
7355,0.0815964,0.497479
7357,0.0816137,0.497492
7359,0.0816216,0.497413
7361,0.0816349,0.497504
7363,0.0816374,0.497515
7365,0.0816498,0.497542
7367,0.081643,0.497607
7369,0.0816501,0.497674
7371,0.0816378,0.497671
7373,0.0816388,0.497722
7375,0.0816308,0.497774
7377,0.0816361,0.497849
7379,0.0816375,0.49792
7381,0.0816688,0.498039
7383,0.0816643,0.497977
7385,0.0816749,0.498051
7387,0.08169,0.498151
7389,0.0816942,0.498233
7391,0.0816847,0.49823
7393,0.0816633,0.498241
7395,0.0816415,0.498248
7397,0.0816373,0.498252
7399,0.0816283,0.498192
7401,0.0816436,0.498214
7403,0.0816273,0.498251
7405,0.0816383,0.498252
7407,0.0816164,0.498247
7409,0.0816369,0.49814
7411,0.0816414,0.498065
7413,0.0816597,0.49803
7415,0.0816797,0.498061
7417,0.081689,0.497975
7419,0.0817181,0.497967
7421,0.0817356,0.497981
7423,0.0817211,0.498013
7425,0.0817105,0.498007
7427,0.081721,0.497934
7429,0.0817059,0.497908
7431,0.0816997,0.497973
7433,0.0816923,0.497912
7435,0.0816962,0.497844
7437,0.0840355,0.50547
7439,0.0840448,0.505465
7441,0.0840526,0.505503
7443,0.0840412,0.50545
7445,0.0840402,0.50551
7447,0.0840207,0.505503
7449,0.0840099,0.505482
7451,0.0840042,0.505422
7453,0.0840134,0.505452
7455,0.08405,0.505456
7457,0.0840289,0.50544
7459,0.0840257,0.505434
7461,0.0840292,0.505464
7463,0.0840167,0.505422
7465,0.0840323,0.505326
7467,0.0840127,0.505309
7469,0.0840003,0.50536
7471,0.0840169,0.505259
7473,0.0839965,0.505266
7475,0.0839749,0.505257
7477,0.0840177,0.505257
7479,0.0840174,0.505325
7481,0.0840103,0.505261
7483,0.0840125,0.505257
7485,0.0840062,0.505312
7487,0.0840244,0.505209
7489,0.0840123,0.50516
7491,0.0840186,0.505154
7493,0.0840299,0.505122
7495,0.0840413,0.505203
7497,0.0840618,0.505096
7499,0.084054,0.505115
7501,0.0840437,0.50516
7503,0.0840397,0.505197
7505,0.0840543,0.505233
7507,0.0840877,0.505354
7509,0.084085,0.505371
7511,0.0840643,0.505391
7513,0.0840629,0.505326
7515,0.0840527,0.505383
7517,0.0840613,0.505403
7519,0.0840477,0.505436
7521,0.0840313,0.505418
7523,0.084043,0.505374
7525,0.0840295,0.50536
7527,0.0840435,0.50532
7529,0.0840246,0.50529
7531,0.084013,0.505251
7533,0.0840155,0.505286
7535,0.0840163,0.505357
7537,0.0839977,0.505386
7539,0.0840221,0.505497
7541,0.084001,0.505484
7543,0.0839788,0.505488
7545,0.083986,0.505505
7547,0.0839907,0.505422
7549,0.0840164,0.505441
7551,0.0839969,0.505453
7553,0.0839809,0.505434
7555,0.0839715,0.505391
7557,0.0839499,0.5054
7559,0.0839785,0.505515
7561,0.0839762,0.505548
7563,0.0839759,0.505546
7565,0.0839773,0.505624
7567,0.0839609,0.505634
7569,0.0839401,0.505634
7571,0.0839358,0.50566
7573,0.0839564,0.50565
7575,0.0839645,0.505694
7577,0.0839639,0.505657
7579,0.0839693,0.505575
7581,0.0839567,0.505621
7583,0.0839555,0.505609
7585,0.083971,0.505512
7587,0.083953,0.505511
7589,0.0839448,0.505509
7591,0.0839256,0.505536
7593,0.0839203,0.505598
7595,0.0839016,0.505569
7597,0.0839081,0.505536
7599,0.0839171,0.505523
7601,0.0839133,0.505497
7603,0.0839248,0.505585
7605,0.0839356,0.505502
7607,0.0839346,0.505478
7609,0.0839503,0.505576
7611,0.0839296,0.505573
7613,0.0839236,0.505533
7615,0.0839105,0.505578
7617,0.0839096,0.505511
7619,0.0839182,0.505423
7621,0.0839136,0.505453
7623,0.0839253,0.505419
7625,0.0839293,0.505389
7627,0.0839103,0.505362
7629,0.0839122,0.505283
7631,0.0839034,0.505322
7633,0.0838833,0.505301
7635,0.0838622,0.505296
7637,0.0838613,0.505297
7639,0.0838477,0.505339
7641,0.0838894,0.50521
7643,0.0838729,0.505194
7645,0.0838923,0.50509
7647,0.0838845,0.505053
7649,0.0838772,0.504998
7651,0.0838587,0.505026
7653,0.0838474,0.504975
7655,0.0838522,0.505047
7657,0.0838572,0.504981
7659,0.0838421,0.504972
7661,0.0838374,0.504983
7663,0.0838204,0.505
7665,0.0838378,0.50503
7667,0.083863,0.504919
7669,0.0838571,0.504907
7671,0.083855,0.50491
7673,0.0838594,0.504883
7675,0.0838668,0.50497
7677,0.0838909,0.504989
7679,0.0838735,0.504956
7681,0.0838792,0.504884
7683,0.0838831,0.504959
7685,0.0838625,0.504951
7687,0.0838594,0.505012
7689,0.0838606,0.505077
7691,0.0838574,0.505125
7693,0.0838669,0.50521
7695,0.0838732,0.505279
7697,0.0838805,0.50536
7699,0.0839071,0.50525
7701,0.0838977,0.505274
7703,0.0838986,0.505207
7705,0.0839086,0.505219
7707,0.08394,0.505222
7709,0.0839328,0.505165
7711,0.0839133,0.505164
7713,0.0838961,0.505133
7715,0.0838975,0.505145
7717,0.0839095,0.505239
7719,0.083894,0.505261
7721,0.0838926,0.505259
7723,0.0838742,0.505237
7725,0.0838896,0.505247
7727,0.0838888,0.505189
7729,0.0838689,0.505198
7731,0.083886,0.505103
7733,0.0838747,0.505091
7735,0.0838876,0.504997
7737,0.0839046,0.504988
7739,0.0839194,0.504894
7741,0.0839001,0.504905
7743,0.0839008,0.504974
7745,0.0839277,0.505086
7747,0.0839274,0.505159
7749,0.0839152,0.505188
7751,0.0838994,0.505167
7753,0.0838842,0.505208
7755,0.083905,0.505193
7757,0.0838838,0.5052
7759,0.0839017,0.505216
7761,0.0839189,0.505238
7763,0.0839192,0.505163
7765,0.083919,0.505185
7767,0.0839051,0.505199
7769,0.0838865,0.5052
7771,0.0838911,0.505281
7773,0.0838786,0.505239
7775,0.0838761,0.505234
7777,0.083858,0.505213
7779,0.0838827,0.505104
7781,0.0838915,0.505143
7783,0.0838757,0.505181
7785,0.0838899,0.50527
7787,0.0838687,0.505275
7789,0.0838584,0.50523
7791,0.0838568,0.505218
7793,0.0838616,0.505293
7795,0.0838412,0.505284
7797,0.0838402,0.50529
7799,0.0838297,0.505276
7801,0.0838382,0.505204
7803,0.0838204,0.505227
7805,0.0838062,0.505191
7807,0.0838148,0.505278
7809,0.0838271,0.505369
7811,0.0838338,0.505451
7813,0.0838188,0.505432
7815,0.0838056,0.505388
7817,0.0838083,0.505408
7819,0.0838009,0.50545
7821,0.083784,0.505435
7823,0.0837965,0.50552
7825,0.083796,0.505468
7827,0.0837821,0.5055
7829,0.0837901,0.505584
7831,0.0837739,0.505549
7833,0.0837838,0.505637
7835,0.083802,0.505541
7837,0.0838141,0.50555
7839,0.0838452,0.50555
7841,0.0838649,0.505651
7843,0.0838656,0.505628
7845,0.0838672,0.505578
7847,0.0838594,0.505607
7849,0.0838725,0.505633
7851,0.0838615,0.505582
7853,0.0838853,0.505559
7855,0.0838746,0.505507
7857,0.0838842,0.505492
7859,0.0839172,0.505375
7861,0.0838963,0.505377
7863,0.0838812,0.505337
7865,0.0838646,0.505302
7867,0.0838448,0.505321
7869,0.0838335,0.505308
7871,0.0838324,0.50526
7873,0.0838231,0.505236
7875,0.0838273,0.505156
7877,0.0838146,0.50515
7879,0.0838276,0.505176
7881,0.0838341,0.5052
7883,0.0838202,0.505236
7885,0.0838178,0.505249
7887,0.0838223,0.505179
7889,0.083819,0.505147
7891,0.0838132,0.505092
7893,0.0838014,0.505138
7895,0.0838108,0.505202
7897,0.0838282,0.505103
7899,0.0838094,0.505093
7901,0.0838196,0.505072
7903,0.0838008,0.505052
7905,0.0837914,0.505053
7907,0.0837712,0.505064
7909,0.0837519,0.505045
7911,0.0837508,0.505063
7913,0.0837392,0.505081
7915,0.0837716,0.504965
7917,0.0837798,0.50488
7919,0.0837731,0.504913
7921,0.0837737,0.504924
7923,0.0838012,0.504908
7925,0.0837811,0.504922
7927,0.0837822,0.504994
7929,0.0837641,0.505002
7931,0.0837667,0.504936
7933,0.0837461,0.504944
7935,0.0837452,0.505015
7937,0.0837361,0.50496
7939,0.0837203,0.504968
7941,0.0837157,0.504967
7943,0.0837231,0.505028
7945,0.0837333,0.504984
7947,0.0837285,0.505036
7949,0.0837539,0.505051
7951,0.0837388,0.505062
7953,0.0837362,0.505128
7955,0.0837225,0.505089
7957,0.0837269,0.50501
7959,0.08374,0.505009
7961,0.0837302,0.504982
7963,0.0837374,0.504901
7965,0.0837526,0.504878
7967,0.0837744,0.504873
7969,0.0837631,0.504823
7971,0.083772,0.504801
7973,0.0837574,0.504833
7975,0.083751,0.504803
7977,0.0837534,0.50479
7979,0.083779,0.50478
7981,0.0837809,0.504763
7983,0.0837931,0.504796
7985,0.0837733,0.504796
7987,0.0837569,0.504803
7989,0.0837419,0.504834
7991,0.0837262,0.504812
7993,0.0837242,0.504881
7995,0.0837049,0.50487
7997,0.0837047,0.504887
7999,0.0836983,0.504858
8001,0.0836811,0.504849
8003,0.0836865,0.504769
8005,0.0837035,0.50476
8007,0.0837016,0.504774
8009,0.0837156,0.50469
8011,0.0837166,0.504674
8013,0.0837491,0.504558
8015,0.0837461,0.50451
8017,0.0837263,0.504524
8019,0.0837241,0.504459
8021,0.0837328,0.504428
8023,0.0837251,0.50448
8025,0.0837342,0.50442
8027,0.0837192,0.504381
8029,0.0837269,0.504411
8031,0.0837245,0.504463
8033,0.0837203,0.504473
8035,0.0837327,0.504394
8037,0.0837199,0.504387
8039,0.0837136,0.504369
8041,0.0837169,0.504437
8043,0.083712,0.504498
8045,0.0837388,0.504607
8047,0.0837303,0.504573
8049,0.0837124,0.504549
8051,0.0837074,0.504595
8053,0.0837111,0.504537
8055,0.0836947,0.504524
8057,0.0836772,0.504542
8059,0.0836902,0.504633
8061,0.0836708,0.504641
8063,0.0836731,0.504713
8065,0.0836634,0.504708
8067,0.0836722,0.50473
8069,0.0836814,0.504785
8071,0.0836632,0.50481
8073,0.0836455,0.504783
8075,0.0836327,0.504739
8077,0.0836157,0.504718
8079,0.083623,0.5048
8081,0.0836255,0.504874
8083,0.0836314,0.504903
8085,0.0836228,0.504885
8087,0.0836077,0.50491
8089,0.0835925,0.504877
8091,0.0835924,0.504929
8093,0.0836029,0.504942
8095,0.0836062,0.50494
8097,0.0836284,0.504935
8099,0.0836456,0.504934
8101,0.0836298,0.504962
8103,0.0836305,0.505015
8105,0.0836435,0.505005
8107,0.0836309,0.504965
8109,0.0836299,0.5049
8111,0.0836301,0.504829
8113,0.0836276,0.50488
