n,alpha,mean
6113,0.0832237,0.504615
6115,0.0831988,0.504642
6117,0.0832186,0.504522
6119,0.0832094,0.504596
6121,0.0832161,0.504698
6123,0.0831906,0.504714
6125,0.0831896,0.504713
6127,0.0831677,0.504743
6129,0.0831512,0.504699
6131,0.0831252,0.504714
6133,0.0831323,0.504609
6135,0.0831131,0.504563
6137,0.083115,0.504642
6139,0.0831164,0.504642
6141,0.083118,0.504632
6143,0.083112,0.504572
6145,0.0831176,0.50455
6147,0.0831393,0.504425
6149,0.0831577,0.504541
6151,0.0831718,0.504649
6153,0.083148,0.504665
6155,0.083147,0.504691
6157,0.0831467,0.504702
6159,0.0831291,0.504746
6161,0.0831549,0.504616
6163,0.0831472,0.504537
6165,0.0831321,0.504534
6167,0.0831285,0.504604
6169,0.0831146,0.504663
6171,0.0830953,0.50467
6173,0.0831168,0.504794
6175,0.0831414,0.504784
6177,0.0831461,0.504865
6179,0.0831302,0.504831
6181,0.0831222,0.504812
6183,0.0831105,0.504743
6185,0.0830894,0.504783
6187,0.0831096,0.504799
6189,0.083092,0.504816
6191,0.0830701,0.504838
6193,0.0830922,0.504964
6195,0.0830938,0.504944
6197,0.083076,0.504929
6199,0.0830976,0.504808
6201,0.0831088,0.504771
6203,0.0831221,0.504707
6205,0.0830957,0.504707
6207,0.0831217,0.504577
6209,0.0831007,0.504535
6211,0.0831048,0.504494
6213,0.0831059,0.504568
6215,0.0830925,0.50451
6217,0.083067,0.504522
6219,0.0830827,0.50453
6221,0.08308,0.504553
6223,0.0830753,0.504475
6225,0.0830871,0.504453
6227,0.083068,0.504405
6229,0.083047,0.504363
6231,0.0830228,0.504373
6233,0.0830401,0.504257
6235,0.0830152,0.504268
6237,0.0829946,0.504308
6239,0.0830009,0.504277
6241,0.0830026,0.50432
6243,0.0829914,0.504262
6245,0.0829741,0.504245
6247,0.0829651,0.504319
6249,0.0829718,0.504327
6251,0.0829498,0.504356
6253,0.0829644,0.50431
6255,0.0829433,0.504333
6257,0.0829796,0.504192
6259,0.082973,0.504251
6261,0.0829501,0.504223
6263,0.0829608,0.504286
6265,0.0829404,0.504308
6267,0.0829528,0.504212
6269,0.082973,0.504172
6271,0.0829742,0.504235
6273,0.0829775,0.504201
6275,0.0829555,0.504164
6277,0.0829675,0.50406
6279,0.0829574,0.504009
6281,0.0829767,0.504129
6283,0.0829881,0.504068
6285,0.0829918,0.504162
6287,0.0830344,0.504014
6289,0.0830424,0.504113
6291,0.0830463,0.504049
6293,0.0830218,0.504034
6295,0.083023,0.503965
6297,0.0830309,0.504041
6299,0.0830416,0.504112
6301,0.0830576,0.504145
6303,0.0830599,0.504187
6305,0.0830445,0.504173
6307,0.083059,0.504283
6309,0.0830685,0.504328
6311,0.0830533,0.504277
6313,0.0830415,0.50432
6315,0.0830393,0.504403
6317,0.0830555,0.504416
6319,0.0830596,0.504509
6321,0.0830605,0.504519
6323,0.0830797,0.504547
6325,0.0830643,0.504579
6327,0.083052,0.504584
6329,0.0830716,0.5047
6331,0.0830649,0.504689
6333,0.0830494,0.504744
6335,0.0830268,0.504738
6337,0.0830289,0.504777
6339,0.0830194,0.504705
6341,0.0830095,0.504714
6343,0.0830076,0.50465
6345,0.0829982,0.504579
6347,0.0829878,0.504611
6349,0.0829726,0.504571
6351,0.0829831,0.50447
6353,0.0829767,0.504472
6355,0.0829578,0.504441
6357,0.0829398,0.504488
6359,0.0829287,0.504475
6361,0.0829383,0.504528
6363,0.0829604,0.504529
6365,0.0829354,0.50454
6367,0.0829094,0.504536
6369,0.0829165,0.504637
6371,0.0829177,0.504618
6373,0.0829054,0.504583
6375,0.0829018,0.504591
6377,0.0829054,0.504531
6379,0.0829063,0.504529
6381,0.0828814,0.504541
6383,0.0828791,0.504572
6385,0.0828833,0.504557
6387,0.082878,0.504609
6389,0.0828851,0.504586
6391,0.0829008,0.504472
6393,0.0829352,0.504335
6395,0.0829237,0.50432
6397,0.0829068,0.504363
6399,0.0829023,0.50429
6401,0.0828991,0.504356
6403,0.082896,0.504303
6405,0.0829102,0.504287
6407,0.0829148,0.504375
6409,0.0829332,0.504375
6411,0.0829082,0.504359
6413,0.0828914,0.504347
6415,0.0828824,0.504377
6417,0.0828618,0.504396
6419,0.082871,0.504405
6421,0.0828954,0.504374
6423,0.0828958,0.504405
6425,0.0829004,0.504348
6427,0.0828765,0.50437
6429,0.0828618,0.50437
6431,0.0828946,0.504504
6433,0.0828699,0.504521
6435,0.0828861,0.504623
6437,0.0828909,0.504663
6439,0.0828822,0.504592
6441,0.0828995,0.504561
6443,0.0828839,0.504617
6445,0.0828886,0.504549
6447,0.0828921,0.504483
6449,0.082911,0.504501
6451,0.0829273,0.504606
6453,0.0829668,0.504604
6455,0.0829964,0.504584
6457,0.0829742,0.504585
6459,0.0829792,0.50467
6461,0.0829821,0.504626
6463,0.0829744,0.504698
6465,0.0829797,0.504691
6467,0.082958,0.504668
6469,0.0829435,0.504726
6471,0.0829367,0.504802
6473,0.0829127,0.50478
6475,0.0828877,0.504768
6477,0.0828917,0.504837
6479,0.0829264,0.504702
6481,0.0829081,0.504725
6483,0.0829077,0.504649
6485,0.0829251,0.504759
6487,0.0829035,0.504726
6489,0.0829115,0.504636
6491,0.0828928,0.504598
6493,0.0828978,0.504564
6495,0.0829123,0.50456
6497,0.0829106,0.504617
6499,0.0828899,0.504613
6501,0.0829081,0.504497
6503,0.0828859,0.504489
6505,0.0828757,0.504543
6507,0.0828788,0.504474
6509,0.082886,0.504382
6511,0.0828738,0.50444
6513,0.0828688,0.504519
6515,0.0828599,0.504475
6517,0.0828419,0.504521
6519,0.0828707,0.504516
6521,0.0828628,0.504495
6523,0.0828411,0.504476
6525,0.0828258,0.504471
6527,0.0828279,0.504379
6529,0.082823,0.504335
6531,0.0828195,0.50435
6533,0.0828135,0.504331
6535,0.0828209,0.504344
6537,0.0828624,0.504337
6539,0.0828476,0.504344
6541,0.0828621,0.504244
6543,0.0828746,0.504233
6545,0.0828866,0.504132
6547,0.0828739,0.504149
6549,0.0828811,0.504175
6551,0.0828721,0.504234
6553,0.0828502,0.504207
6555,0.0828633,0.504314
6557,0.082895,0.504183
6559,0.0829225,0.504206
6561,0.0829171,0.504282
6563,0.0828944,0.504257
6565,0.0829114,0.504156
6567,0.0829236,0.504098
6569,0.0829109,0.504036
6571,0.0828945,0.503985
6573,0.0828724,0.504002
6575,0.0828744,0.503975
6577,0.0828605,0.504015
6579,0.0828404,0.504034
6581,0.0828334,0.50404
6583,0.0828283,0.503962
6585,0.082823,0.503931
6587,0.0828355,0.503883
6589,0.0828525,0.503778
6591,0.08288,0.503902
6593,0.0828773,0.50392
6595,0.0828712,0.50395
6597,0.0828833,0.504042
6599,0.0829028,0.504158
6601,0.0828969,0.504083
6603,0.0829124,0.504109
6605,0.0828957,0.504115
6607,0.0828738,0.504131
6609,0.082892,0.504123
6611,0.082888,0.504086
6613,0.0828671,0.504051
6615,0.0828977,0.504031
6617,0.0828963,0.5041
6619,0.0828947,0.504179
6621,0.0828953,0.504242
6623,0.082897,0.504331
6625,0.0828977,0.504334
6627,0.0828741,0.504336
6629,0.0828634,0.50428
6631,0.0828414,0.504259
6633,0.0828205,0.504293
6635,0.0828004,0.50426
6637,0.0828315,0.504266
6639,0.0828338,0.504357
6641,0.0828533,0.504377
6643,0.0828299,0.504376
6645,0.0828155,0.50432
6647,0.0828165,0.504394
6649,0.0828153,0.50431
6651,0.0828251,0.50429
6653,0.0828132,0.504348
6655,0.082807,0.504411
6657,0.0828002,0.50445
6659,0.0828411,0.50431
6661,0.0828369,0.504345
6663,0.0828124,0.504352
6665,0.0828598,0.504349
6667,0.0828796,0.504464
6669,0.0828822,0.504422
6671,0.0828731,0.504427
6673,0.0828653,0.50439
6675,0.0828873,0.504508
6677,0.0828631,0.504495
6679,0.0828589,0.504568
6681,0.0828427,0.504616
6683,0.0828276,0.504653
6685,0.0828156,0.504627
6687,0.0828461,0.504499
6689,0.0828785,0.504368
6691,0.0828982,0.504369
6693,0.0828777,0.504392
6695,0.082855,0.504371
6697,0.0828462,0.504355
6699,0.0828336,0.504382
6701,0.0828451,0.504385
6703,0.0828495,0.504311
6705,0.0828559,0.50435
6707,0.0828474,0.504377
6709,0.0828367,0.504317
6711,0.0828363,0.504251
6713,0.0828396,0.504258
6715,0.082845,0.504207
6717,0.0828405,0.504281
6719,0.0828554,0.50428
6721,0.0828508,0.504283
6723,0.082844,0.504286
6725,0.0828652,0.504296
6727,0.0828507,0.504347
6729,0.0828463,0.504277
6731,0.0828345,0.504219
6733,0.0828152,0.504184
6735,0.0827992,0.504234
6737,0.0828058,0.50415
6739,0.0827914,0.504184
6741,0.0828018,0.504216
6743,0.0828185,0.504212
6745,0.0828117,0.504155
6747,0.0828376,0.50418
6749,0.0828382,0.504098
6751,0.0828568,0.504211
6753,0.0828349,0.504238
6755,0.0828259,0.504191
6757,0.0828374,0.504291
6759,0.0828548,0.50418
6761,0.0828566,0.504117
6763,0.082836,0.504083
6765,0.08287,0.504083
6767,0.082878,0.503993
6769,0.0828753,0.503942
6771,0.0828774,0.503867
6773,0.0828832,0.50393
6775,0.0828616,0.503954
6777,0.0828445,0.503971
6779,0.0828229,0.503998
6781,0.0828316,0.503926
6783,0.082809,0.503936
6785,0.0828109,0.503898
6787,0.0828282,0.503895
6789,0.0828151,0.503865
6791,0.08283,0.503814
6793,0.0828155,0.50383
6795,0.0828253,0.503791
6797,0.0828225,0.503726
6799,0.0828345,0.503662
6801,0.0828379,0.503627
6803,0.0828642,0.503644
6805,0.0828691,0.503578
6807,0.0828569,0.503616
6809,0.0828464,0.50356
6811,0.0828653,0.503452
6813,0.0828657,0.503511
6815,0.082893,0.50349
6817,0.082919,0.503505
6819,0.0829228,0.503592
6821,0.0829349,0.503605
6823,0.0829406,0.503647
6825,0.0829246,0.503602
6827,0.0829093,0.503651
6829,0.0828874,0.503674
6831,0.0828823,0.5036
6833,0.0828741,0.503598
6835,0.0828644,0.503618
6837,0.0828679,0.503604
6839,0.0828834,0.503636
6841,0.0828664,0.503615
6843,0.0828554,0.503569
6845,0.0828731,0.503544
6847,0.0828753,0.503607
6849,0.0828878,0.50352
6851,0.0828786,0.503497
6853,0.0828977,0.503393
6855,0.0828928,0.503352
6857,0.0828795,0.503377
6859,0.0828921,0.503414
6861,0.082871,0.50341
6863,0.0828843,0.503306
6865,0.0828778,0.503361
6867,0.0828783,0.503434
6869,0.0828759,0.503412
6871,0.0828611,0.503387
6873,0.0828481,0.503419
6875,0.0828426,0.503417
6877,0.0828426,0.503428
6879,0.0828509,0.503429
6881,0.0828439,0.503495
6883,0.0828777,0.503494
6885,0.082881,0.503495
6887,0.0828677,0.503458
6889,0.0828887,0.503571
6891,0.0828819,0.503504
6893,0.0828616,0.503471
6895,0.0828464,0.503431
6897,0.0828486,0.503469
6899,0.082845,0.503535
6901,0.0828217,0.503531
6903,0.0828495,0.503652
6905,0.0828389,0.503624
6907,0.0828563,0.503518
6909,0.0828521,0.503555
6911,0.082849,0.503611
6913,0.0828642,0.503632
6915,0.0828731,0.503557
6917,0.0829013,0.503572
6919,0.0829097,0.503479
6921,0.0828988,0.503515
6923,0.0828876,0.503464
6925,0.0829031,0.50357
6927,0.082887,0.503599
6929,0.082874,0.503543
6931,0.0828686,0.503563
6933,0.0828705,0.503557
6935,0.0828947,0.503671
6937,0.0829141,0.503644
6939,0.082924,0.503597
6941,0.0829261,0.503648
6943,0.0829229,0.50362
6945,0.082919,0.503687
6947,0.0829346,0.503783
6949,0.0829395,0.503859
6951,0.0829416,0.503784
6953,0.0829196,0.503774
6955,0.0829083,0.503748
6957,0.0829114,0.503679
6959,0.0829252,0.503779
6961,0.0829093,0.503734
6963,0.0828997,0.503697
6965,0.0828792,0.503671
6967,0.0828783,0.50359
6969,0.0828671,0.503535
6971,0.082881,0.503638
6973,0.0829034,0.503524
6975,0.0829139,0.503451
6977,0.0829109,0.503425
6979,0.0829303,0.50332
6981,0.0829522,0.503206
6983,0.0829315,0.503227
6985,0.0829196,0.503212
6987,0.0829261,0.503186
6989,0.0829116,0.503187
6991,0.0829122,0.503269
6993,0.0829217,0.503321
6995,0.082925,0.503374
6997,0.0829306,0.503355
6999,0.0829311,0.503331
7001,0.0829119,0.503323
7003,0.0829192,0.503391
7005,0.0828992,0.503405
7007,0.0828802,0.503382
7009,0.0828583,0.503402
7011,0.082842,0.503443
7013,0.0828312,0.503425
7015,0.0828261,0.503353
7017,0.08283,0.503413
7019,0.0828223,0.503442
7021,0.0828118,0.503421
7023,0.08279,0.503442
7025,0.0827685,0.503458
7027,0.0827772,0.503374
7029,0.0827636,0.503424
7031,0.0827711,0.503492
7033,0.0827513,0.503466
7035,0.0827625,0.503533
7037,0.0828008,0.503522
7039,0.0827822,0.503502
7041,0.0827819,0.503564
7043,0.0827822,0.503483
7045,0.0827773,0.503427
7047,0.0827564,0.50344
7049,0.0827511,0.503477
7051,0.0827578,0.503404
7053,0.0827947,0.503274
7055,0.0827798,0.503322
7057,0.0827614,0.503349
7059,0.0827854,0.503233
7061,0.0827636,0.503236
7063,0.0827758,0.503215
7065,0.0827791,0.503163
7067,0.0835799,0.496002
7069,0.0835994,0.496112
7071,0.0836058,0.496157
7073,0.0836365,0.496142
7075,0.0836257,0.496129
7077,0.0836209,0.496097
7079,0.0836058,0.49605
7081,0.0836027,0.496115
7083,0.0836171,0.496011
7085,0.0836111,0.495955
7087,0.0836207,0.495887
7089,0.0836285,0.495795
7091,0.0836115,0.495763
7093,0.0836036,0.495808
7095,0.0835841,0.495841
7097,0.0835832,0.495811
7099,0.0836259,0.495811
7101,0.083632,0.495885
7103,0.0836123,0.495877
7105,0.0836054,0.495937
7107,0.0836236,0.495969
7109,0.0836138,0.495946
7111,0.0836107,0.495953
7113,0.0835899,0.495933
7115,0.0836222,0.496058
7117,0.0836286,0.496124
7119,0.0836138,0.496149
7121,0.0836417,0.496148
7123,0.0836726,0.496136
7125,0.0836515,0.496137
7127,0.0836285,0.496148
7129,0.0836141,0.49612
7131,0.0836054,0.496167
7133,0.0836009,0.496219
7135,0.0835832,0.49618
7137,0.0835627,0.496195
7139,0.0835491,0.496191
7141,0.0835341,0.496165
7143,0.0835195,0.496195
7145,0.0835212,0.496241
7147,0.0835035,0.496255
7149,0.0835029,0.496183
7151,0.0834969,0.496125
7153,0.0835187,0.496014
7155,0.0835002,0.495982
7157,0.0835048,0.496069
7159,0.0835465,0.496067
7161,0.0835244,0.496053
7163,0.083539,0.496155
7165,0.083529,0.496096
7167,0.0835299,0.496101
7169,0.0835254,0.496155
7171,0.0835219,0.4961
7173,0.0835515,0.496101
7175,0.0835791,0.496219
7177,0.0835594,0.496205
7179,0.083544,0.496219
7181,0.0835247,0.496248
7183,0.0835249,0.496225
7185,0.0835079,0.496249
7187,0.0835033,0.496194
7189,0.0835061,0.496114
7191,0.0834898,0.496142
7193,0.0834732,0.496127
7195,0.0834787,0.496205
7197,0.0834716,0.496256
7199,0.0834584,0.496275
7201,0.083449,0.496216
7203,0.0834268,0.496206
7205,0.0834219,0.496141
7207,0.0834004,0.496127
7209,0.083413,0.496224
7211,0.0834024,0.496195
7213,0.083387,0.496149
7215,0.083402,0.496053
7217,0.0833929,0.496082
7219,0.0833899,0.496028
7221,0.0833966,0.496094
7223,0.0834116,0.496085
7225,0.0833966,0.496045
7227,0.0834151,0.496021
7229,0.0834087,0.496029
7231,0.0834029,0.496003
7233,0.0834181,0.496097
7235,0.08344,0.495986
7237,0.0834448,0.495916
7239,0.0834557,0.496002
7241,0.0834609,0.496011
7243,0.0834383,0.496023
7245,0.0834426,0.496026
7247,0.083454,0.496102
7249,0.08347,0.496002
7251,0.0834754,0.49598
7253,0.0835145,0.496111
7255,0.0835142,0.496124
7257,0.0835105,0.496158
7259,0.0835203,0.49612
7261,0.0835108,0.496099
7263,0.0834947,0.496089
7265,0.0834958,0.496124
7267,0.0835096,0.496221
7269,0.0834998,0.496249
7271,0.0835341,0.496238
7273,0.0835197,0.496199
7275,0.0834973,0.496196
7277,0.0835042,0.49611
7279,0.0834818,0.496102
7281,0.0834784,0.496057
7283,0.0834842,0.49597
7285,0.0834872,0.495908
7287,0.0834855,0.495943
7289,0.0834876,0.49599
7291,0.0834653,0.496003
7293,0.0834622,0.496071
7295,0.0834552,0.496028
7297,0.083468,0.496046
7299,0.0834795,0.496109
7301,0.083463,0.496068
7303,0.0834753,0.496147
7305,0.0834683,0.496198
7307,0.083498,0.496079
7309,0.0834774,0.496087
7311,0.0834644,0.496136
7313,0.0834915,0.496252
7315,0.0834863,0.496296
7317,0.0834973,0.496318
7319,0.0834936,0.496342
7321,0.083494,0.496415
7323,0.0834794,0.496369
7325,0.0834642,0.496406
7327,0.0834807,0.496508
7329,0.0834653,0.49647
7331,0.0834781,0.496566
7333,0.0834836,0.496645
7335,0.0834646,0.49662
7337,0.0834455,0.496593
7339,0.0834489,0.496548
7341,0.0834479,0.496548
7343,0.0834475,0.496626
7345,0.083453,0.49659
7347,0.0834732,0.49662
7349,0.0834719,0.496681
7351,0.0834639,0.496732
7353,0.0834538,0.496683
7355,0.0834607,0.496682
7357,0.0834477,0.496732
7359,0.0834602,0.496635
7361,0.0834889,0.496626
7363,0.0834937,0.496693
7365,0.0835066,0.496725
7367,0.0835158,0.496649
7369,0.0834968,0.496681
7371,0.0834756,0.496666
7373,0.0834737,0.496682
7375,0.0834886,0.496691
7377,0.0834948,0.496735
7379,0.083508,0.496834
7381,0.0835178,0.496922
7383,0.0834993,0.496889
7385,0.0835115,0.496903
7387,0.0834917,0.496928
7389,0.0834864,0.496991
7391,0.0834843,0.497065
7393,0.083475,0.497123
7395,0.0834621,0.49711
7397,0.0834747,0.497018
7399,0.083483,0.496977
7401,0.0834821,0.497036
7403,0.0834941,0.497005
7405,0.0834973,0.497008
7407,0.0834861,0.49706
7409,0.0834646,0.497073
7411,0.0834433,0.497089
7413,0.0834613,0.497114
7415,0.0834792,0.497116
7417,0.0834724,0.497062
7419,0.0834912,0.497163
7421,0.0834938,0.497115
7423,0.0834855,0.497177
7425,0.0834976,0.497218
7427,0.0834798,0.497182
7429,0.083466,0.497139
7431,0.0834915,0.497027
7433,0.0835222,0.497027
7435,0.0835283,0.497114
7437,0.0835138,0.497081
7439,0.0835067,0.497129
7441,0.0835371,0.497011
7443,0.083528,0.496954
7445,0.0835375,0.496864
7447,0.0835274,0.496808
7449,0.0835318,0.496778
7451,0.0835277,0.496776
7453,0.0835349,0.496856
7455,0.0835442,0.496921
7457,0.0835629,0.497026
7459,0.083558,0.496961
7461,0.0835449,0.496912
7463,0.0835369,0.496852
7465,0.0835275,0.4968
7467,0.0835398,0.496886
7469,0.0835226,0.496913
7471,0.0835056,0.496939
7473,0.0835015,0.497002
7475,0.0835072,0.497083
7477,0.083515,0.496996
7479,0.0835282,0.497091
7481,0.0835245,0.497024
7483,0.0835349,0.497094
7485,0.0835645,0.496977
7487,0.0836039,0.496976
7489,0.0836054,0.497003
7491,0.0836118,0.496915
7493,0.0835934,0.49694
7495,0.0835969,0.496867
7497,0.0835832,0.496876
7499,0.0835696,0.496894
7501,0.0835738,0.496906
7503,0.083573,0.496848
7505,0.083606,0.496727
7507,0.0836135,0.496638
7509,0.0836212,0.496552
7511,0.0836266,0.496624
7513,0.0836127,0.496587
7515,0.0835944,0.496578
7517,0.0835726,0.496584
7519,0.0835552,0.496549
7521,0.0835522,0.496605
7523,0.0835303,0.496614
7525,0.0835554,0.496608
7527,0.0835441,0.496658
7529,0.0835331,0.496606
7531,0.0835472,0.496508
7533,0.0835336,0.496487
7535,0.0835154,0.496517
7537,0.0835068,0.496515
7539,0.083499,0.496562
7541,0.0834991,0.496639
7543,0.0835226,0.496529
7545,0.0835148,0.49652
7547,0.0835004,0.496537
7549,0.0834956,0.49654
7551,0.0835147,0.496435
7553,0.0834988,0.496424
7555,0.0834831,0.496428
7557,0.083467,0.496399
7559,0.083472,0.496381
7561,0.0834591,0.49637
7563,0.0834629,0.496377
7565,0.0834422,0.496369
7567,0.0834501,0.496457
7569,0.0834521,0.496433
7571,0.0834586,0.496465
7573,0.0834374,0.496451
7575,0.083451,0.49654
7577,0.0834495,0.496475
7579,0.0834306,0.496447
7581,0.0834252,0.4964
7583,0.0834036,0.496393
7585,0.083418,0.496295
7587,0.0834096,0.496348
7589,0.0834115,0.496396
7591,0.0834164,0.496319
7593,0.0834213,0.496235
7595,0.0834113,0.496237
7597,0.0834047,0.496202
7599,0.0833872,0.496228
7601,0.0833964,0.496319
7603,0.0833804,0.496309
7605,0.0833673,0.496288
7607,0.0833791,0.496207
7609,0.0833863,0.496257
7611,0.0833927,0.496238
7613,0.0834021,0.496257
7615,0.0834129,0.496199
7617,0.083395,0.496167
7619,0.0833895,0.496224
7621,0.0833967,0.496249
7623,0.0833982,0.4963
7625,0.0834105,0.496207
7627,0.0834041,0.496184
7629,0.0833894,0.496194
7631,0.0833813,0.496135
7633,0.0833831,0.496193
7635,0.0833714,0.496235
7637,0.0833499,0.496242
7639,0.0833447,0.496191
7641,0.0833709,0.496303
7643,0.0833682,0.496361
7645,0.0833847,0.496261
7647,0.0833814,0.496312
7649,0.0833599,0.496303
7651,0.0833488,0.496315
7653,0.0833362,0.496268
7655,0.083326,0.496223
7657,0.0833059,0.496206
7659,0.0833229,0.496197
7661,0.083325,0.496129
7663,0.0833281,0.496088
7665,0.0833125,0.496079
7667,0.0833061,0.496104
7669,0.0832991,0.496063
7671,0.0833016,0.495986
7673,0.0832969,0.496017
7675,0.0833078,0.496084
7677,0.0833317,0.496193
7679,0.0833407,0.49612
7681,0.083325,0.496081
7683,0.0833233,0.496064
7685,0.0833061,0.496063
7687,0.0833212,0.495966
7689,0.0833178,0.495963
7691,0.0833371,0.496065
7693,0.0833468,0.496018
7695,0.0833497,0.496066
7697,0.0833428,0.496123
7699,0.0833403,0.496194
7701,0.0833524,0.496108
7703,0.0833596,0.49619
7705,0.0833777,0.496292
7707,0.0833794,0.496297
7709,0.0833775,0.4963
7711,0.0833838,0.496216
7713,0.0833647,0.496216
7715,0.0833656,0.496221
7717,0.0833798,0.496314
7719,0.0833621,0.496294
7721,0.083361,0.496222
7723,0.0833532,0.496239
7725,0.0833471,0.496247
7727,0.0833546,0.49633
7729,0.0833341,0.496334
7731,0.0833387,0.496413
7733,0.0833195,0.496427
7735,0.0833029,0.496419
7737,0.083295,0.496466
7739,0.0832932,0.496398
7741,0.083299,0.496326
7743,0.0832809,0.496337
7745,0.0832779,0.496342
7747,0.0832745,0.496395
7749,0.0832767,0.496317
7751,0.0832832,0.496242
7753,0.0832634,0.496224
7755,0.0832657,0.496211
7757,0.0832755,0.496214
7759,0.0832652,0.496267
7761,0.0832501,0.496228
7763,0.0832411,0.496281
7765,0.0832598,0.496184
7767,0.083258,0.49614
7769,0.08327,0.496052
7771,0.0832872,0.496048
7773,0.0832731,0.496042
7775,0.0832602,0.496064
7777,0.0832408,0.496085
7779,0.0832548,0.496176
7781,0.083276,0.496153
7783,0.0832809,0.496073
7785,0.0832681,0.496029
7787,0.083278,0.495974
7789,0.0832791,0.495948
7791,0.0832637,0.495913
7793,0.083291,0.49591
7795,0.0833054,0.495816
7797,0.0833036,0.495749
7799,0.0832952,0.495724
7801,0.0832746,0.495731
7803,0.0832692,0.495667
7805,0.0832854,0.495645
7807,0.0832698,0.49564
7809,0.0832522,0.49567
7811,0.0832539,0.495609
7813,0.0832461,0.495581
7815,0.0832608,0.495671
7817,0.0832457,0.495691
7819,0.0832252,0.495705
7821,0.0832202,0.495734
7823,0.0832299,0.495789
7825,0.0832295,0.495782
7827,0.0832297,0.495834
7829,0.0832291,0.495783
7831,0.083251,0.495678
7833,0.0832317,0.495675
7835,0.0832195,0.495627
7837,0.0832195,0.49567
7839,0.083225,0.49564
7841,0.0832121,0.49567
7843,0.0832144,0.495619
7845,0.0832274,0.49564
7847,0.0832331,0.495569
7849,0.0832374,0.495637
7851,0.0832454,0.49567
7853,0.0832481,0.495716
7855,0.0832476,0.495708
7857,0.0832537,0.495627
7859,0.0832553,0.495589
7861,0.0832493,0.49553
7863,0.0832533,0.495604
7865,0.0832595,0.495674
7867,0.0832752,0.495581
7869,0.0832934,0.495681
7871,0.0832967,0.495608
7873,0.0832814,0.495646
7875,0.0832632,0.495648
7877,0.0832569,0.495685
7879,0.0832764,0.495782
7881,0.0833061,0.495779
7883,0.0833067,0.495723
7885,0.0833163,0.495811
7887,0.083326,0.495889
7889,0.0833348,0.495866
7891,0.0833155,0.495864
7893,0.0833252,0.495887
7895,0.0833087,0.495865
7897,0.083299,0.495836
7899,0.0833032,0.495783
7901,0.083284,0.495797
7903,0.083279,0.495739
7905,0.0832767,0.49574
7907,0.0832893,0.49572
7909,0.0832872,0.495719
7911,0.0832873,0.495731
7913,0.083293,0.495809
7915,0.0832787,0.495844
7917,0.0832674,0.495859
7919,0.0832592,0.495901
7921,0.0832787,0.4958
7923,0.0832956,0.495706
7925,0.0832776,0.49569
7927,0.0832571,0.495701
7929,0.0832817,0.495594
7931,0.0832626,0.495615
7933,0.0832743,0.495697
7935,0.0832807,0.495777
7937,0.0832675,0.495809
7939,0.0833016,0.495926
7941,0.0832986,0.495934
7943,0.0833141,0.495957
7945,0.0833231,0.496039
7947,0.0833025,0.496034
7949,0.0833137,0.495951
7951,0.0833011,0.495909
7953,0.083298,0.495859
7955,0.0832778,0.495846
7957,0.0833156,0.495967
7959,0.0833463,0.495854
7961,0.0833555,0.495807
7963,0.0833423,0.49585
7965,0.0833242,0.495844
7967,0.0833085,0.495834
7969,0.083305,0.495889
7971,0.0833073,0.495815
7973,0.083289,0.495797
7975,0.0833144,0.49569
7977,0.0832951,0.495694
7979,0.0832818,0.495725
7981,0.083271,0.495773
7983,0.0832729,0.495759
7985,0.083262,0.495735
7987,0.0832612,0.495664
7989,0.0832508,0.495632
7991,0.0832349,0.495615
7993,0.0832522,0.495711
7995,0.083241,0.495665
7997,0.0832389,0.495685
7999,0.0832361,0.495672
8001,0.0832465,0.495721
8003,0.0832385,0.495728
8005,0.0832193,0.495713
8007,0.0832333,0.495804
8009,0.0832458,0.495839
8011,0.0832298,0.495872
8013,0.0832468,0.495856
8015,0.0832358,0.495807
8017,0.0832167,0.495798
8019,0.0832178,0.49585
8021,0.083216,0.495918
8023,0.0831958,0.495921
8025,0.0831881,0.495978
8027,0.0832154,0.495979
8029,0.0831976,0.496003
8031,0.0832096,0.496026
8033,0.0831913,0.496047
8035,0.0831934,0.496024
8037,0.0831951,0.496076
8039,0.0832201,0.496069
8041,0.0832154,0.496131
8043,0.083209,0.496171
8045,0.083201,0.496214
8047,0.08322,0.496216
8049,0.0832034,0.49621
8051,0.0832162,0.4962
8053,0.0832026,0.49616
8055,0.0832002,0.496134
8057,0.0832099,0.496205
8059,0.0832001,0.496172
8061,0.083189,0.496131
8063,0.0831842,0.496171
8065,0.0832071,0.496189
8067,0.0832339,0.496297
8069,0.0832461,0.496254
8071,0.0832368,0.496282
8073,0.0832278,0.496282
8075,0.0832226,0.49622
8077,0.0832243,0.496154
8079,0.0832205,0.496102
8081,0.0832532,0.496217
8083,0.0832348,0.496204
8085,0.0832362,0.496131
8087,0.0832255,0.496097
8089,0.0832184,0.496155
8091,0.0832332,0.496244
8093,0.0832383,0.496164
8095,0.0832479,0.496159
8097,0.0832405,0.496178
8099,0.0832781,0.496181
8101,0.0832812,0.496258
8103,0.0832612,0.49625
8105,0.0832655,0.496225
8107,0.0832636,0.496216
8109,0.0832823,0.496208
8111,0.0832898,0.496167
8113,0.0832963,0.496163
8115,0.0833023,0.496096
8117,0.0833065,0.496125
8119,0.0833156,0.496042
8121,0.0833273,0.496118
8123,0.0833411,0.496096
8125,0.0833487,0.496104
